message,severity,attributes,tags,timestamp
E0000 00:00:1779979026.275701       1 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:06.284628028Z
E0000 00:00:1779979026.279942       1 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:06.284633853Z
W0000 00:00:1779979026.292852       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:06.295989489Z
W0000 00:00:1779979026.292870       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:06.295994529Z
W0000 00:00:1779979026.292872       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:06.295999764Z
W0000 00:00:1779979026.292873       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:06.296004524Z
2026-05-28 14:37:06.296871: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:06.301873943Z
"To enable the following instructions: AVX2 AVX512F AVX512_VNNI AVX512_BF16 AVX512_FP16 AVX_VNNI AMX_TILE AMX_INT8 AMX_BF16 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:06.301881710Z
/app/api_server.py:6: FutureWarning: ,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:09.638962226Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:09.638971295Z
All support for the `google.generativeai` package has ended. It will no longer be receiving ,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:09.638980883Z
updates or bug fixes. Please switch to the `google.genai` package as soon as possible.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:09.638988046Z
See README for more details:,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:09.638995488Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:09.639004147Z
https://github.com/google-gemini/deprecated-generative-ai-python/blob/main/README.md,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:09.639010707Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:09.639018000Z
  import google.generativeai as genai,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:09.639025024Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:10.947319997Z
"  File ""/app/api_server.py"", line 19, in <module>",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:10.947324670Z
"    from google_ai_client import get_inference_components, vertex_predict",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:10.947328913Z
ImportError: cannot import name 'get_inference_components' from 'google_ai_client' (/app/google_ai_client.py),error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:10.947333165Z
"2026-05-28 14:37:13.348568: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.356828615Z
"2026-05-28 14:37:13.350018: I external/local_xla/xla/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.356837407Z
"2026-05-28 14:37:13.354225: I external/local_xla/xla/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.356843575Z
2026-05-28 14:37:13.363752: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.365072795Z
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.382570444Z
E0000 00:00:1779979033.381237       1 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.382577005Z
E0000 00:00:1779979033.385841       1 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.388420477Z
W0000 00:00:1779979033.398896       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.400414584Z
W0000 00:00:1779979033.398915       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.400420776Z
W0000 00:00:1779979033.398917       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.400425603Z
W0000 00:00:1779979033.398918       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.400429436Z
2026-05-28 14:37:13.402765: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.405923109Z
"To enable the following instructions: AVX2 AVX512F AVX512_VNNI AVX512_BF16 AVX512_FP16 AVX_VNNI AMX_TILE AMX_INT8 AMX_BF16 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:13.405931148Z
See README for more details:,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:16.673096997Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:16.673109919Z
/app/api_server.py:6: FutureWarning: ,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:16.673109962Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:16.673118310Z
https://github.com/google-gemini/deprecated-generative-ai-python/blob/main/README.md,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:16.673120977Z
All support for the `google.generativeai` package has ended. It will no longer be receiving ,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:16.673124370Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:16.673131281Z
updates or bug fixes. Please switch to the `google.genai` package as soon as possible.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:16.673131332Z
  import google.generativeai as genai,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:16.673139738Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:18.001687481Z
"  File ""/app/api_server.py"", line 19, in <module>",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:18.001696378Z
"    from google_ai_client import get_inference_components, vertex_predict",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:18.001703755Z
ImportError: cannot import name 'get_inference_components' from 'google_ai_client' (/app/google_ai_client.py),error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:18.001712521Z
"2026-05-28 14:37:20.301206: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.302234014Z
"2026-05-28 14:37:20.302539: I external/local_xla/xla/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.303087961Z
"2026-05-28 14:37:20.306429: I external/local_xla/xla/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.308306320Z
2026-05-28 14:37:20.315872: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.318535249Z
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.335481763Z
E0000 00:00:1779979040.332568       1 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.335489992Z
E0000 00:00:1779979040.337102       1 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.340696019Z
